지역명,Dec-98,Jan-99,Feb-99,Mar-99,Apr-99,May-99,Jun-99,Jul-99,Aug-99,Sep-99,Oct-99,Nov-99,Dec-99,Jan-00,Feb-00,Mar-00,Apr-00,May-00,Jun-00,Jul-00,Aug-00,Sep-00,Oct-00,Nov-00,Dec-00,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sep-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02,Apr-02,May-02,Jun-02,Jul-02,Aug-02,Sep-02,Oct-02,Nov-02,Dec-02,Jan-03,Feb-03,Mar-03,Apr-03,May-03,Jun-03,Jul-03,Aug-03,Sep-03,Oct-03,Nov-03,Dec-03,Jan-04,Feb-04,Mar-04,Apr-04,May-04,Jun-04,Jul-04,Aug-04,Sep-04,Oct-04,Nov-04,Dec-04,Jan-05,Feb-05,Mar-05,Apr-05,May-05,Jun-05,Jul-05,Aug-05,Sep-05,Oct-05,Nov-05,Dec-05,Jan-06,Feb-06,Mar-06,Apr-06,May-06,Jun-06,Jul-06,Aug-06,Sep-06,Oct-06,Nov-06,Dec-06,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24
중구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.1357,45.2583,45.6028,45.8899,46.1547,46.2274,47.1213,47.5965,47.6267,47.7506,49.9559,50.4027,50.1321,50.2709,50.2197,50.2469,50.3006,50.524,50.7018,51.0043,51.5805,52.2657,52.8712,54.6585,54.8888,55.4972,58.6698,59.0334,59.2386,59.6868,59.7046,63.33,64.6422,64.6508,65.0289,65.0289,65.4751,65.7847,66.0611,66.2669,65.9688,65.8668,65.7509,65.6912,65.7593,65.9449,66.5034,66.4525,67.809,67.6474,67.6335,67.6206,67.4285,67.3929,67.526,67.5176,67.5232,67.54,67.8662,67.7597,67.7737,67.5878,67.9069,67.331,67.7857,67.6446,68.0639,67.5466,67.5895,67.3884,67.3884,67.388,67.3109,67.4105,67.8218,68.2177,68.381,67.3406,67.4267,67.3332,67.1296,66.8743,67.1309,67.1309,66.8656,66.7955,66.539,66.4608,67.02,67.02,68.5519,70.5771,71.3638,71.4599,71.7191,71.6216,71.6519,71.5283,71.439,71.277,70.0116,68.4257,70.042,67.9993,67.0478,67.097548,67.03516652,67.02917726,66.78768507,66.24214016,65.94565217,65.4379974,64.87236388,64.6673455,64.45075353,62.81653796,62.14968869,61.62751633,60.12476117,60.52144096,60.92269192,61.26575381,61.31310689,60.75904742,60.623009,61.29885168,63.28932887,63.8795784,64.18826986,64.37202722
동구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.3187,55.5713,55.6507,55.7617,56.2495,56.6564,56.8884,57.3446,58.3007,58.3502,60.2274,62.0584,62.3461,62.6082,63.4682,63.5271,63.9366,63.9545,65.2063,67.2241,67.441,68.0203,68.1641,67.9946,67.8107,68.9686,69.1638,70.1299,72.0519,73.5291,73.8243,74.5157,74.8976,74.8793,74.9957,74.9957,75.4551,75.6257,76.2453,76.3382,76.6482,76.7206,76.746,77.3004,77.1332,77.1682,77.192,76.8951,77.1035,77.2473,77.27,77.2694,77.4017,77.261,77.2398,77.2998,77.3446,77.4819,77.5515,77.5423,77.3643,77.1794,77.2799,77.4025,77.356,77.2811,77.3216,77.2306,77.359,77.6243,77.6243,77.7835,77.7957,77.8242,77.9173,77.9214,77.9296,78.0012,78.0198,78.071,78.0895,78.0816,77.9502,77.9502,77.9948,78.1698,77.7062,77.1096,76.8396,76.8396,77.2257,77.8723,78.1725,78.3005,78.1894,78.5083,78.0306,77.4082,75.9714,74.4128,73.4677,72.335,69.8074,68.0109,67.5545,68.328855,68.91583251,69.41617819,70.25172482,70.95840161,71.09816449,71.65811554,71.90588279,71.52576316,71.18696533,71.92182064,72.01558544,72.08423629,72.19350564,72.49536178,73.00266832,73.0741966,72.54061164,72.48235088,72.2371816,72.11525828,72.26734856,72.04908255,71.85680807,71.9975329
미추홀구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.2016,54.6133,55.1384,55.4176,55.9292,56.9155,57.4305,58.1736,59.1905,59.3401,61.4857,61.9406,62.6957,62.9732,63.1981,63.6964,64.2293,64.6477,64.7734,64.8314,65.5765,65.6172,66.0185,66.3346,67.7178,67.9616,68.7471,68.8436,69.3512,69.9404,72.3079,72.5886,72.4857,72.5679,73.2323,73.2323,73.6082,73.5277,73.5993,73.7303,73.6576,73.5047,74.3099,73.9786,74.1682,74.5125,74.6747,74.811,74.8295,75.2643,75.7319,75.5886,75.5217,75.4672,75.5016,75.4829,75.4131,75.2625,75.1277,75.3175,75.2756,75.2135,75.5542,75.3502,75.293,75.2343,75.3375,75.4923,75.41,75.3761,75.3761,75.4358,75.2799,75.2799,75.2283,75.5988,75.5958,76.0212,76.2724,76.3187,76.3096,76.2625,76.7569,76.7569,76.4483,76.1297,75.8306,75.5734,75.2549,75.2549,75.355,75.3911,75.1654,75.2778,75.1657,76.09,76.00320354,76.19743659,75.21718671,73.34931064,72.60982672,71.69443402,71.37179848,71.08601001,71.0068083,70.96218,70.93987637,70.93720041,70.71223398,70.57531783,70.4952632,70.4266521,70.3768126,70.72671064,71.01106002,70.86098508,70.0677418,70.10601982,69.9638868,69.75628545,69.65208066,69.49363708,69.49501332,69.24467694,69.14294015,69.07415924,69.07255874,68.96208093,69.04353686,68.91817383
연수구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.0032,53.4653,54.0865,54.8108,55.4341,57.4119,58.0215,59.0273,59.4137,60.0685,60.7035,62.1793,63.5638,63.5691,64.3369,64.4048,65.1585,66.3191,66.5002,67.2253,67.8779,68.2982,70.5051,71.3493,71.6903,72.0566,73.0425,73.2156,73.9511,73.8012,73.8604,74.688,75.4798,71.0966,71.6657,71.6657,72.0035,72.404,72.4171,72.4482,72.6361,72.7162,72.8916,73.1411,73.4746,74.6729,75.8834,76.0901,76.2487,76.1972,76.7611,76.2274,75.5537,75.2182,75.1724,75.0631,74.6993,74.1913,74.1969,74.3871,74.2842,73.9512,73.8219,73.552,73.2297,73.2352,72.9598,72.8141,72.7961,72.4188,72.4188,71.9979,71.6229,71.3214,70.81,70.6485,70.6449,70.3776,70.4199,70.4099,70.3039,70.1721,69.6973,69.6973,67.0247,66.6968,65.7821,64.8958,64.3511,64.3511,64.6104,67.1107,67.3079,67.6713,67.1725,66.282,64.6188,63.7571,62.6714,62.0604,62.3335,62.0641,60.8427,60.5036,59.6418,59.916543,59.73830498,59.69610828,59.87042986,60.03953536,59.9263256,59.56300702,59.52388281,59.35724439,58.82760863,61.44824935,61.15081556,59.28144315,57.82812762,57.86732549,58.23884041,58.22219038,57.78689617,57.54962748,57.62037329,57.78241901,57.90887141,57.95357501,57.89190733,57.8008105
남동구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.6474,57.6233,57.7938,57.9338,58.3764,59.1508,59.8075,60.4979,61.034,61.1322,62.0786,63.5853,64.4158,64.5835,64.7896,65.3003,65.6836,65.9091,66.4011,67.0179,67.2013,67.7197,68.1397,69.3037,69.6904,69.9791,70.5726,70.7496,71.3781,72.5599,72.668,74.2497,74.6554,74.0885,75.3004,75.3004,76.3927,76.6427,77.0193,77.4776,77.5054,77.7238,78.5619,78.9292,78.9076,79.1574,79.148,79.1315,78.9435,79.2108,79.3887,79.2651,79.1736,79.3052,79.4204,79.5777,79.7107,79.5585,78.9997,78.6992,78.3205,77.9377,77.8796,78.1262,78.3846,78.2358,78.3291,78.3467,78.3467,78.3572,78.3572,78.3024,78.2563,78.4696,78.4479,78.4654,78.3698,78.2101,78.4229,78.4058,78.2089,78.1071,77.7144,77.7144,75.1253,74.1086,72.6617,72.3701,72.14,72.14,72.7812,74.1249,75.2158,75.1609,74.1382,72.9211,73.4712,72.2741,71.3895,70.4503,69.4528,69.0174,68.7561,68.1002,68.0343,67.76341,67.5677612,67.54308634,67.53899198,67.79113265,68.21172078,68.41424411,68.64718808,68.66664003,69.21867648,71.47589645,71.13866119,70.26404184,68.81596058,69.08062548,68.68558838,68.50156084,68.56706251,68.04785699,67.58034195,67.58694026,67.62524946,67.42547932,67.4626977,67.32929843
부평구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.2456,58.186,58.487,59.3464,60.6699,61.1781,61.8538,62.7322,62.8754,63.5497,64.2534,65.0995,66.457,66.8226,68.1472,68.4239,69.0874,69.2561,69.251,69.6236,69.8183,70.0898,70.5222,71.1927,71.8556,72.2791,73.563,74.1993,75.5423,77.0214,77.3038,77.4389,77.5849,77.9486,78.4099,78.4099,79.9104,80.0165,79.7437,80.0078,79.6747,79.8938,79.983,79.9846,80.0244,80.6338,80.4652,80.3674,80.4734,80.7412,80.9823,81.0077,80.6714,80.4731,80.4129,80.3156,80.2088,80.1559,80.0192,79.9099,79.7604,79.6024,79.6085,79.6391,79.4136,79.24,79.1084,78.9422,78.7393,79.3096,79.3096,79.3105,79.3103,79.3139,79.2717,79.0956,79.056,78.9582,78.8298,78.6459,78.4816,78.4008,77.874,77.874,76.043,74.7986,74.3532,73.0285,72.5221,72.5221,72.9059,74.7481,74.8962,74.2246,73.7673,72.3704,71.8976,70.2441,68.8009,68.5008,67.6146,67.6253,66.2389,65.4491,65.6598,65.310501,65.23288523,65.45894268,65.50423525,65.75231305,65.63109028,65.59611673,65.7076199,65.85290849,65.76403145,66.99960246,66.81073811,65.91186094,64.64316104,64.915021,64.74687306,64.68702679,64.66502997,64.74519599,64.8228554,64.81226506,64.75074043,64.77756921,64.78622303,64.90481791
계양구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.67,58.8765,58.9452,59.1546,59.4961,59.8004,60.5922,61.1592,61.2946,61.6494,61.9825,62.6211,63.4611,63.5801,63.8095,64.0812,64.1467,65.517,65.4087,66.2134,66.8035,67.4836,67.4002,67.2799,67.7381,67.7583,68.0394,68.6075,68.9179,70.2843,71.6577,74.0307,74.2437,75.552,75.7488,75.7488,76.9882,77.4474,78.0903,78.6376,78.9758,78.7128,79.5419,79.3616,79.0603,79.3446,79.1612,79.2073,79.1213,79.0329,78.9307,78.5554,78.6671,78.4515,78.5049,78.5138,78.4746,78.4661,78.4673,78.4378,78.3836,78.3415,78.451,78.4142,78.4682,78.4743,78.4252,78.2552,78.2566,78.0283,78.0283,77.8183,77.7709,77.7398,77.6522,77.3135,77.231,77.2366,77.3351,77.2066,77.2388,77.0757,77.0056,77.0056,76.9759,77.2004,77.2151,77.0654,76.7451,76.7451,77.4882,78.0298,77.7275,77.4247,77.588,77.5711,75.0197,73.8576,71.3318,70.7791,69.3978,69.0957,68.1149,67.1505,67.1329,67.09435,67.17678164,67.20401892,67.61960713,67.71685933,68.3315162,68.25824649,68.18068664,68.4157911,68.36487532,68.77439632,68.49741805,68.09342457,67.63381675,67.60058742,67.31932912,67.34683238,67.44918428,67.5037283,67.69317652,67.63662558,67.59437587,67.64572463,67.7771073,67.91121793
서구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.4366,52.687,52.8468,53.0641,53.8887,54.6741,56.1842,57.9347,58.3583,58.6348,59.176,60.1337,60.6161,60.5601,60.6584,60.8532,60.9418,60.8465,60.9486,60.9886,61.1383,61.2977,62.5505,62.9259,63.4104,63.4688,64.3723,65.075,65.2495,66.6305,67.5486,68.452,68.7601,67.18,67.8303,67.8303,68.811,69.6577,70.7013,71.4689,72.2538,72.2558,71.9604,71.9873,72.0665,72.3871,72.7271,72.8518,72.9112,72.9784,72.9544,72.8713,72.8564,72.8258,72.8918,72.7471,72.5866,71.924,71.8854,71.4484,71.6109,71.2577,71.3319,71.4903,71.497,71.4073,71.3536,71.3557,71.4038,71.374,71.374,70.8951,70.6854,71.3719,71.578,71.6093,71.878,71.9661,72.2169,72.3021,72.6404,72.4024,72.1152,72.1152,70.3622,70.2464,69.5765,68.8685,68.556,68.556,70.9808,71.668,72.8582,72.7462,72.4891,72.4094,71.6886,71.2692,70.0706,70.0552,68.697,67.1079,66.3561,65.6111,65.3009,65.418419,64.98060493,64.97035484,65.31064418,65.41069286,65.66703882,65.84931395,65.69783721,65.85383169,65.49656574,64.89358506,64.09064318,62.3294833,61.35976086,61.6478701,61.85854108,61.92864011,61.64628216,61.73889051,61.29041911,61.20525678,61.32608483,61.35180183,61.55780113,61.9035134
강화군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,69.41624873,69.41624873,69.28409187,69.28409187,69.52100489,69.52100489,68.12631779,68.12631779,68.12631779,68.19171269,68.19171269,68.03729912,67.9161513,68.0013796,68.0013796
광주,58.2,58.5,59.3,60.2,61.4,62.5,60.9,61.7,62,62.8,63.4,64.6,65.1,65.8,67.2,68.2,68.6,68.4,68.4,68.3,69.2,69.1,68.9,69.1,69.8,69.8,70.1,71.1,71.8,71.2,71.1,71.2,71.2,71,71.5,71.6,71.6,71.8,72.3,72.2,72.5,72.5,73.1,73.6,73.2,72.7,72.3,72.3,71.9,72.7,73.4,73.5,74.1,72.8,73.1,72.6769,72.8879,73.01,73.5922,74.0853,74.1033,74.2063,74.1797,74.6345,74.7931,74.8203,74.7776,74.8355,74.7739,74.6129,74.4262,74.4811,73.309,73.309,73.582,73.303,73.241,73.088,73.225,73.168,72.982,72.813,72.69,72.571,72.431,72.399,72.416,72.516,72.593,72.432,72.416,72.453,72.4,72.365,72.425,72.56,72.81,72.897,72.968,73.069,73.231,73.325,73.338,73.454,73.461,73.45,73.404,73.405,73.425,73.443,73.35,73.322,73.544,73.469,73.421,73.462,73.491,73.466,73.43,73.416,73.571,74.0262,73.975,73.8508,73.9718,74.0326,74.1636,74.2127,74.2509,74.2349,74.1741,74.1526,74.0823,74.1921,74.2528,74.1995,74.1308,74.1208,74.0173,74.0491,74.267,74.2262,74.1234,74.0649,73.9311,73.7631,73.8568,74.4342,74.91,74.9875,74.1114,74.0533,74.1412,74.5764,74.7186,75.3672,75.2762,75.4094,75.7231,75.87,76.2554,76.5668,76.7868,76.9884,77.1482,77.3459,77.5784,77.6851,77.821,77.9915,78.2189,78.401,76.7628,76.7248,76.753,76.7097,76.8209,76.977,77.0838,77.1285,77.4237,77.4629,77.6007,77.7741,77.7263,77.7766,78.3528,78.4347,78.3948,78.4998,78.487,78.4597,78.154,78.1843,78.0106,77.8291,77.9051,77.4859,77.7147,77.7361,77.6872,77.4837,77.3536,76.9899,76.9772,76.954,76.8598,76.9402,77.0468,77.1343,77.1824,77.2506,77.2671,77.3875,77.4739,77.6399,77.6736,77.6723,77.4573,77.5378,77.6116,77.5949,77.5912,77.5835,77.3728,77.419,77.3458,77.3904,76.9093,76.6622,76.4899,76.4578,76.4697,76.0866,75.6469,75.2272,74.67,74.1963,73.6292,73.3058,72.421,72.4598,72.1856,72.0546,71.7566,71.6612,71.4305,71.0352,70.7166,70.6868,70.5736,70.5395,70.5149,70.4429,70.5111,70.3874,70.3223,70.3857,70.3673,70.4584,70.7386,71.0799,71.5201,72.3813,72.7717,72.087,71.6818,71.2817,70.8823,70.5311,70.2976,70.1711,69.6793,69.3235,68.6843,67.6675,67.2678,67.264576,67.36388509,67.23055404,67.33473227,67.13653082,67.01348094,67.04548917,67.0070163,67.04616268,66.99411501,71.09117404,70.96683121,70.99040357,70.93571213,71.27898172,71.36271243,71.3057244,71.30926849,71.35314711,71.36436769,71.30860568,71.33985134,71.22935142,71.34212205,71.52387631
동구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76.0317,75.5886,75.6475,75.5207,75.5934,75.8782,75.8782,75.8219,75.6103,75.514,76.6858,76.7363,76.7684,76.7285,77.0768,77.0184,76.6662,76.5992,77.5073,77.6774,78.6479,78.2918,78.9223,79.1288,79.4933,79.1923,79.1219,78.8762,79.3446,79.1607,79.671,79.3952,79.388,77.2826,76.7118,76.7118,76.7383,76.7094,77.2972,76.4632,76.5611,76.5611,76.0708,76.2131,76.2818,76.3142,76.4,76.2979,76.4436,76.4436,76.4436,76.4436,76.4436,76.3018,76.0005,76.2459,75.3495,75.4293,75.5259,76.0582,76.0582,76.4573,76.4214,76.5462,76.832,76.6138,76.5553,75.8554,75.4359,75.5074,75.5074,75.1487,75.0705,74.9971,74.9816,74.6776,73.8136,73.7469,73.8845,73.918,73.9013,73.7386,73.722,73.722,73.5746,73.5209,73.4676,73.3856,75.0837,75.0837,74.6731,74.5084,73.7451,73.6653,72.8718,72.4486,72.532,72.532,72.1786,72.1786,71.8754,71.0846,71.3968,71.4555,71.3546,71.354587,71.23077237,71.39408601,71.2849043,70.91024921,71.0183276,70.7978376,70.69077481,70.77511506,70.69258195,66.32149793,65.93275176,66.24771789,66.16780365,66.2998767,66.41257615,66.22289174,66.20431708,66.2346823,66.46993289,66.5735963,66.76242439,66.83066718,67.11173793,67.15630337
서구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76.0633,76.0504,75.9263,75.7632,75.9922,76.452,76.7058,76.6512,76.8142,76.9478,76.8383,76.5521,76.5379,76.3692,76.2475,76.173,76.1577,76.8378,76.9097,77.4189,77.3861,77.4956,77.3504,77.1797,76.9695,76.9506,77.3694,77.6032,77.6566,77.6858,77.8336,77.6775,77.7606,75.693,75.7192,75.7192,75.8792,76.0707,76.0458,75.7665,75.4119,75.41,75.414,75.6241,75.991,75.9743,75.6916,76.0149,76.1174,76.0126,75.9743,75.9548,75.9042,76.0895,75.8888,75.7319,75.8558,75.933,76.2578,76.5867,77.2891,77.8562,77.544,77.2256,76.9669,76.7283,75.6987,75.7032,75.0954,73.9564,73.9564,73.2949,72.6271,72.644,72.2886,71.682,70.871,70.5967,70.5417,70.1818,69.8292,69.6464,69.5719,69.5719,69.4171,69.4474,69.3361,69.3217,69.8211,69.8211,70.028,69.8762,71.1013,70.9493,70.9623,70.7412,70.7558,70.2247,69.4596,69.0473,69.3296,70.5372,70.0416,69.3317,69.0396,69.357754,69.37693038,69.17429809,69.14684222,68.69323116,68.64315901,68.70048356,68.67826627,68.67091855,68.60194933,70.97083304,70.67135426,70.50046371,70.65933722,70.80782524,70.9739349,70.94526326,71.09734201,71.26512595,71.33307517,71.24269805,71.18153362,70.74296134,70.81649404,71.39818302
